<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220610,210500,31485.58,31534.38,31482.75,31526.00,814
20220610,211000,31526.48,31542.00,31505.00,31513.00,582
20220610,211500,31512.00,31589.00,31499.00,31577.00,649
20220610,212000,31577.00,31618.75,31577.00,31604.48,665
20220610,212500,31603.00,31610.23,31532.00,31557.00,655
20220610,213000,31558.00,31609.00,31558.00,31595.75,561
20220610,213500,31596.00,31596.00,31550.75,31550.75,565
20220610,214000,31550.00,31553.00,31513.00,31532.00,509
20220610,214500,31533.00,31603.38,31531.00,31603.38,483
20220610,215000,31602.58,31606.23,31575.82,31604.82,585
20220610,215500,31605.58,31671.38,31595.48,31648.82,735
20220610,220000,31646.98,31673.98,31572.82,31580.48,710
20220610,220500,31579.73,31585.32,31532.73,31569.98,585
20220610,221000,31570.48,31614.48,31564.73,31600.98,549
20220610,221500,31599.82,31648.58,31594.27,31642.23,584
20220610,222000,31644.98,31646.48,31555.48,31630.82,648
20220610,222500,31632.98,31714.23,31631.82,31651.73,880
20220610,223000,31651.98,31655.78,31597.48,31607.58,835
20220610,223500,31608.38,31678.38,31588.65,31636.38,817
20220610,224000,31634.82,31655.48,31534.27,31554.98,740
20220610,224500,31555.98,31562.48,31473.48,31478.98,714
20220610,225000,31470.82,31538.98,31467.82,31496.48,945
20220610,225500,31508.48,31513.98,31387.48,31394.58,939
20220610,230000,31391.82,31461.18,31373.82,31459.78,873
20220610,230500,31459.82,31464.52,31435.90,31448.85,404
20220610,231000,31449.43,31477.82,31444.82,31470.68,365
20220610,231500,31469.78,31484.31,31467.82,31469.58,222
20220610,232000,31464.68,31484.82,31446.82,31470.82,202
20220610,232500,31468.82,31491.68,31460.18,31469.82,210
20220610,233000,31468.82,31477.58,31448.82,31466.68,184
20220610,233500,31466.82,31482.18,31455.82,31459.82,129
20220610,234000,31462.68,31470.82,31452.68,31459.82,126
20220620,155000,30091.96,30099.16,30064.62,30069.43,369
20220620,155500,30069.26,30075.26,30059.88,30063.26,320
20220620,160000,30062.40,30064.26,30009.26,30037.26,548
20220620,160500,30037.76,30046.33,30025.89,30033.56,365
20220620,161000,30033.40,30035.43,30003.63,30031.09,516
20220620,161500,30028.26,30048.16,30024.26,30046.76,402
20220620,162000,30047.01,30054.90,30039.36,30043.40,305
20220620,162500,30042.40,30070.26,30039.40,30059.40,441
20220620,163000,30060.81,30098.73,30044.23,30086.96,879
20220620,163500,30087.16,30106.56,30075.06,30089.81,833
20220620,164000,30089.31,30096.16,30068.40,30083.40,574
20220620,164500,30085.56,30091.56,30060.06,30062.96,618
20220620,165000,30062.06,30105.23,30056.39,30096.06,628
20220620,165500,30095.23,30103.36,30084.96,30093.27,511
20220620,170000,30093.06,30102.81,30080.56,30080.56,539
20220620,170500,30081.13,30093.76,30065.96,30073.23,474
20220620,171000,30073.43,30086.56,30067.85,30079.06,427
20220620,171500,30078.42,30096.76,30069.96,30090.06,405
20220620,172000,30090.96,30113.81,30090.96,30093.76,485
20220620,172500,30093.16,30099.81,30086.31,30086.31,404
20220620,173000,30086.42,30096.81,30056.40,30091.96,644
20220620,173500,30091.76,30093.23,30074.16,30086.16,433
20220620,174000,30086.06,30101.81,30083.31,30099.06,344
20220620,174500,30098.96,30117.60,30098.96,30110.85,352
20220620,175000,30110.31,30113.06,30099.06,30110.79,349
20220620,175500,30112.06,30128.64,30110.36,30123.76,409
20220620,180000,30121.89,30161.23,30118.96,30150.81,455
20220620,180500,30149.76,30151.06,30116.76,30122.73,386
20220620,181000,30124.81,30135.73,30124.76,30129.70,314
20220620,181500,30129.36,30136.23,30108.40,30128.06,327
20220620,182000,30127.89,30132.16,30122.96,30127.06,307
20220620,182500,30127.56,30136.27,30126.23,30132.56,295
20220620,183000,30132.31,30151.85,30111.40,30146.73,547
20220620,183500,30147.16,30153.56,30133.23,30146.56,380
20220620,184000,30146.23,30156.56,30144.81,30154.81,246
20220620,184500,30156.81,30166.45,30153.96,30165.56,285
20220620,185000,30165.89,30198.06,30162.27,30188.06,427
20220620,185500,30188.31,30236.23,30180.40,30182.56,515
20220620,190000,30182.31,30195.16,30165.51,30167.42,375
20220620,190500,30168.06,30171.13,30153.23,30163.81,345
20220620,191000,30163.56,30165.89,30148.36,30148.96,206
20220620,191500,30150.06,30151.06,30137.31,30148.96,315
20220620,192000,30150.40,30151.23,30138.06,30149.16,253
20220620,192500,30150.16,30153.56,30138.40,30149.40,253
20220620,193000,30150.76,30180.56,30150.40,30159.81,332
20220620,193500,30159.06,30165.31,30141.40,30151.40,242
20220620,194000,30151.89,30160.56,30145.40,30157.42,146
20220620,194500,30159.56,30177.31,30145.40,30171.40,230
20220620,195000,30172.06,30181.89,30154.40,30157.40,225
20220620,195500,30160.40,30168.16,30144.40,30161.40,262
20220621,010000,30152.71,30168.71,30138.41,30142.71,329
20220621,010500,30144.58,30162.08,30135.71,30149.71,203
20220621,011000,30151.58,30161.71,30149.71,30152.19,92
20220621,011500,30154.41,30160.71,30138.71,30148.58,190
20220621,012000,30147.71,30154.71,30140.71,30141.71,137
20220621,012500,30141.71,30149.88,30141.58,30146.08,107
20220621,013000,30146.71,30154.75,30142.58,30148.58,103
20220621,013500,30147.71,30151.08,30139.68,30144.83,156
20220621,014000,30145.83,30155.08,30145.83,30149.83,106
20220621,014500,30149.36,30152.75,30143.08,30144.48,89
20220621,015000,30143.71,30147.83,30142.71,30147.83,87
20220621,015500,30148.58,30170.41,30148.58,30163.08,208
20220621,020000,30163.58,30168.75,30159.71,30166.28,125
20220621,020500,30165.58,30176.79,30162.35,30165.08,192
20220621,021000,30164.41,30165.08,30147.48,30160.08,213
20220621,021500,30159.58,30159.58,30151.68,30152.41,124
20220621,022000,30151.41,30159.75,30150.26,30153.08,147
20220621,022500,30153.75,30158.75,30131.71,30139.08,221
20220621,023000,30139.75,30147.58,30132.71,30138.08,186
20220621,023500,30137.83,30147.68,30137.71,30147.58,137
20220621,024000,30147.20,30173.25,30147.20,30171.71,235
20220621,024500,30172.36,30204.48,30171.68,30200.48,437
20220621,025000,30198.68,30210.08,30193.50,30197.58,296
20220621,025500,30197.83,30199.08,30166.71,30174.71,286
20220621,030000,30172.95,30180.12,30140.05,30171.95,646
20220621,030500,30172.20,30180.45,30161.95,30173.45,440
20220621,031000,30172.95,30175.95,30146.05,30156.95,397
20220621,031500,30156.20,30166.45,30149.78,30153.95,386
20220621,032000,30153.12,30173.70,30145.20,30167.71,359
20220621,032500,30167.45,30182.22,30165.45,30181.81,299
20220621,033000,30182.23,30192.04,30174.35,30189.70,367
20220621,033500,30189.85,30192.99,30182.78,30186.45,378
20220621,034000,30186.70,30193.95,30171.78,30171.78,376
20220621,034500,30172.05,30190.71,30171.12,30188.71,361
20220621,035000,30188.20,30209.95,30185.95,30207.45,413
20220621,035500,30207.85,30268.45,30207.20,30227.65,600
20220621,040000,30227.78,30235.18,30209.95,30215.95,375
20220621,040500,30216.05,30220.71,30203.78,30208.45,348
20220621,041000,30209.25,30212.78,30201.05,30212.12,245
20220621,041500,30212.65,30218.95,30205.20,30212.45,359
20220621,042000,30211.20,30228.70,30210.85,30214.45,324
20220621,042500,30214.95,30214.95,30196.95,30201.45,375
20220621,043000,30202.12,30208.22,30184.45,30204.71,629
20220621,043500,30203.78,30204.71,30191.85,30201.85,614
20220621,044000,30201.05,30201.05,30183.95,30186.82,457
20220621,044500,30186.88,30197.12,30180.05,30197.12,396
20220621,045000,30196.95,30216.45,30195.71,30215.70,488
20220621,045500,30216.45,30244.71,30204.20,30237.45,552
20220621,050000,30237.78,30264.95,30237.12,30251.23,572
20220621,050500,30250.31,30252.71,30240.25,30250.85,421
20220621,051000,30250.45,30251.02,30240.32,30244.71,347
20220621,051500,30244.95,30249.71,30239.71,30247.05,239
20220621,052000,30247.45,30261.70,30237.45,30238.12,402
20220621,052500,30238.36,30243.02,30233.45,30238.78,298
20220621,053000,30238.65,30253.18,30237.95,30244.71,300
20220621,053500,30244.45,30256.78,30239.70,30253.12,271
20220621,054000,30253.59,30254.71,30247.05,30247.05,201
20220621,054500,30247.45,30254.71,30246.78,30250.05,230
20220621,055000,30249.65,30261.12,30247.73,30260.95,230
20220621,055500,30259.95,30265.12,30254.45,30261.45,312
20220621,060000,30261.70,30270.70,30258.12,30270.70,262
20220621,060500,30270.45,30273.65,30252.05,30265.85,320
20220621,061000,30266.05,30346.71,30259.45,30323.71,529
20220621,061500,30322.72,30332.65,30313.95,30329.95,394
20220621,062000,30329.78,30331.07,30321.28,30326.45,277
20220621,062500,30326.05,30335.95,30325.05,30327.45,224
20220621,063000,30327.71,30329.70,30316.78,30326.12,223
20220621,063500,30325.57,30327.70,30316.60,30317.95,226
20220621,064000,30317.78,30327.95,30317.78,30326.05,201
20220621,064500,30326.45,30327.12,30311.78,30314.12,198
20220621,065000,30314.45,30318.95,30309.12,30309.78,192
20220621,065500,30309.12,30312.45,30304.12,30306.85,245
20220621,070000,30305.72,30313.32,30303.12,30303.95,182
20220621,070500,30304.62,30305.95,30293.20,30294.54,178
20220621,071000,30295.12,30298.02,30290.74,30292.95,142
20220621,071500,30292.73,30305.95,30292.45,30303.45,178
20220621,072000,30303.78,30313.85,30302.20,30310.70,158
20220621,072500,30310.45,30314.71,30303.78,30305.20,173
20220621,073000,30305.95,30315.95,30305.95,30315.95,194
20220621,073500,30316.12,30320.36,30307.45,30308.78,152
20220621,074000,30308.85,30312.25,30303.74,30310.95,189
20220621,074500,30310.45,30313.25,30307.60,30308.90,151
20220621,075000,30309.78,30320.78,30309.78,30318.95,158
20220621,075500,30318.65,30319.95,30309.45,30310.78,184
20220621,080000,30312.51,30323.65,30311.70,30319.78,277
20220621,080500,30319.55,30319.70,30302.85,30315.12,263
20220621,081000,30315.71,30318.65,30303.65,30307.75,279
20220621,081500,30308.65,30314.95,30305.65,30310.95,196
20220621,082000,30311.25,30316.71,30302.90,30309.70,208
20220621,082500,30307.45,30309.16,30294.78,30302.95,274
20220621,083000,30303.45,30308.45,30281.25,30291.65,364
20220621,083500,30291.54,30292.05,30272.45,30276.02,310
20220621,084000,30276.65,30278.12,30265.73,30273.78,384
20220621,084500,30274.85,30275.95,30269.12,30272.12,328
20220621,085000,30272.65,30284.45,30266.45,30283.57,384
20220621,085500,30283.95,30283.95,30267.31,30280.95,370
20220621,090000,30281.08,30307.58,30276.08,30281.71,529
20220621,090500,30281.68,30289.71,30266.71,30281.71,440
20220621,091000,30282.75,30282.79,30260.92,30264.41,335
20220621,091500,30264.75,30278.08,30259.71,30267.83,349
20220621,092000,30267.08,30271.88,30250.58,30255.28,377
20220621,092500,30258.08,30264.68,30241.38,30256.08,402
20220621,093000,30255.41,30255.65,30237.94,30242.35,420
20220621,093500,30243.45,30247.48,30217.46,30224.51,433
20220621,094000,30225.08,30237.19,30221.08,30232.08,304
20220621,094500,30232.71,30261.25,30232.08,30260.58,325
20220621,095000,30260.83,30269.08,30254.36,30265.71,344
20220621,095500,30266.41,30269.58,30253.83,30256.08,363
20220621,100000,30255.48,30268.48,30246.58,30258.71,688
20220621,100500,30259.41,30274.58,30255.62,30266.08,611
20220621,101000,30264.71,30308.65,30264.28,30304.62,607
20220621,101500,30306.18,30333.58,30302.58,30303.58,705
20220621,102000,30305.08,30313.33,30290.68,30310.58,574
20220621,102500,30309.58,30339.33,30307.58,30338.33,542
20220621,103000,30338.36,30363.08,30338.36,30351.83,706
20220621,103500,30351.71,30386.48,30351.08,30386.48,625
20220621,104000,30385.08,30391.68,30376.45,30377.41,565
20220621,104500,30379.58,30382.08,30362.75,30376.58,511
20220621,105000,30376.83,30401.41,30372.71,30395.79,522
20220621,105500,30396.28,30398.79,30373.28,30387.08,505
20220621,110000,30384.94,30392.83,30372.58,30391.83,430
20220621,110500,30391.08,30412.79,30385.90,30412.79,443
20220621,111000,30412.33,30416.58,30396.08,30396.58,410
20220621,111500,30395.58,30399.08,30371.31,30388.28,520
20220621,112000,30387.41,30388.28,30375.83,30385.20,377
20220621,112500,30385.58,30387.75,30371.08,30381.88,375
20220621,113000,30381.08,30386.79,30374.75,30379.48,324
20220621,113500,30380.58,30395.58,30367.58,30370.75,417
20220621,114000,30370.58,30378.41,30360.75,30376.22,401
20220621,114500,30375.08,30387.58,30370.58,30382.08,403
20220621,115000,30381.58,30390.58,30375.58,30385.36,314
20220621,115500,30385.83,30405.33,30384.28,30405.22,375
20220621,120000,30405.21,30419.25,30400.41,30408.83,394
20220621,120500,30409.75,30412.33,30401.48,30411.48,303
20220621,121000,30410.75,30411.58,30390.83,30396.75,400
20220621,121500,30397.58,30402.48,30384.58,30396.41,355
20220621,122000,30396.33,30403.75,30387.48,30390.75,347
20220621,122500,30391.75,30401.75,30390.08,30393.63,212
20220621,123000,30395.36,30401.68,30387.28,30396.68,242
20220621,123500,30397.48,30413.33,30395.41,30402.83,325
20220621,124000,30404.58,30407.83,30397.08,30399.84,225
20220621,124500,30401.08,30403.08,30389.75,30389.75,259
20220621,125000,30388.58,30392.88,30365.58,30369.08,353
20220621,125500,30369.28,30372.41,30361.48,30369.20,402
20220621,130000,30369.41,30373.79,30355.88,30355.88,348
20220621,130500,30356.33,30385.58,30354.83,30385.08,416
20220621,131000,30384.58,30384.88,30354.08,30366.58,443
20220621,131500,30366.75,30392.75,30366.68,30391.68,461
20220621,132000,30391.33,30397.94,30381.62,30387.68,415
20220621,132500,30386.88,30387.68,30377.36,30382.41,385
20220621,133000,30383.08,30398.58,30380.58,30394.58,406
20220621,133500,30393.75,30395.83,30368.30,30382.58,520
20220621,134000,30382.36,30392.58,30377.41,30389.79,423
20220621,134500,30389.58,30391.28,30380.83,30386.08,294
20220621,135000,30385.79,30390.58,30380.08,30387.08,288
20220621,135500,30386.58,30388.58,30361.94,30372.75,477
20220621,140000,30372.36,30376.33,30365.83,30367.45,403
20220621,140500,30368.58,30369.95,30333.71,30334.48,470
20220621,141000,30335.58,30345.58,30330.95,30343.28,396
20220621,141500,30342.75,30345.75,30330.83,30344.58,373
20220621,142000,30344.75,30348.91,30327.41,30341.83,443
20220621,142500,30343.65,30363.83,30339.41,30360.68,390
20220621,143000,30361.75,30366.58,30349.08,30351.36,435
20220621,143500,30352.33,30357.08,30345.08,30354.08,379
20220621,144000,30353.51,30359.48,30345.58,30349.88,414
20220621,144500,30349.58,30352.41,30325.75,30327.08,404
20220621,145000,30327.75,30329.68,30269.83,30279.08,705
20220621,145500,30278.68,30296.79,30278.68,30288.83,482
20220621,150000,30288.58,30291.22,30277.41,30285.58,484
20220621,150500,30285.48,30292.65,30258.08,30259.68,484
20220621,151000,30259.48,30299.58,30258.83,30299.58,568
20220621,151500,30300.08,30310.65,30295.75,30305.71,548
20220621,152000,30305.58,30319.58,30294.71,30307.08,523
20220621,152500,30306.51,30319.08,30301.58,30303.08,447
20220621,153000,30303.75,30329.65,30294.71,30324.08,478
20220621,153500,30323.75,30329.75,30302.28,30304.83,532
20220621,154000,30305.08,30313.68,30298.41,30304.36,449
20220621,154500,30304.58,30310.08,30297.48,30304.36,404
20220621,155000,30304.48,30308.95,30290.83,30301.20,503
20220621,155500,30301.58,30301.58,30268.33,30270.48,425
20220621,160000,30270.36,30293.79,30264.75,30291.33,452
20220621,160500,30292.48,30318.19,30286.58,30312.68,514
20220621,161000,30312.79,30317.08,30299.97,30317.08,456
20220621,161500,30316.88,30320.58,30298.48,30308.83,515
20220621,162000,30309.48,30327.48,30300.51,30323.83,441
20220621,162500,30323.75,30334.08,30301.41,30329.58,648
20220621,163000,30330.88,30342.05,30277.38,30297.63,870
20220621,163500,30292.99,30349.21,30275.38,30339.99,935
20220621,164000,30343.21,30405.05,30336.88,30386.88,1083
20220621,164500,30385.71,30388.34,30335.08,30356.02,1135
20220621,165000,30355.38,30378.13,30337.99,30362.38,1138
20220621,165500,30359.71,30441.13,30359.71,30437.28,1145
20220621,170000,30436.38,30438.55,30390.63,30422.55,1146
20220621,170500,30420.08,30426.38,30387.77,30396.28,1126
20220621,171000,30397.28,30433.00,30393.88,30425.71,1118
20220621,171500,30425.38,30436.48,30402.55,30408.38,1069
20220621,172000,30407.63,30459.08,30393.80,30454.28,1159
20220621,172500,30452.74,30458.05,30407.99,30436.02,1060
20220621,173000,30435.38,30473.38,30416.71,30426.05,1039
20220621,173500,30426.74,30456.38,30412.88,30456.13,1075
20220621,174000,30457.71,30472.74,30448.38,30459.71,1075
20220621,174500,30460.05,30503.63,30452.38,30494.02,1063
20220621,175000,30494.21,30505.00,30484.28,30501.31,1048
20220621,175500,30501.38,30513.59,30491.28,30499.71,1027
20220621,180000,30500.00,30518.90,30488.21,30516.88,977
20220621,180500,30517.16,30517.55,30487.99,30493.38,1030
20220621,181000,30493.16,30495.59,30445.63,30447.38,990
20220621,181500,30446.88,30481.99,30439.38,30456.28,908
20220621,182000,30458.21,30474.55,30429.81,30431.68,799
20220621,182500,30431.15,30452.38,30431.15,30440.28,742
20220621,183000,30441.08,30473.02,30439.61,30472.48,832
20220621,183500,30471.55,30483.38,30418.74,30429.13,1012
20220621,184000,30429.38,30454.74,30410.55,30434.08,899
20220621,184500,30434.16,30441.68,30406.21,30441.68,952
20220621,185000,30441.38,30450.38,30400.78,30402.21,881
20220621,185500,30402.48,30424.71,30396.38,30396.38,828
20220621,190000,30395.77,30427.02,30384.38,30396.08,961
20220621,190500,30395.71,30413.94,30383.75,30393.21,953
20220621,191000,30393.38,30411.55,30375.05,30398.08,912
20220621,191500,30397.68,30420.38,30388.68,30420.10,874
20220621,192000,30420.08,30435.08,30398.63,30426.38,928
20220621,192500,30428.21,30451.00,30419.55,30438.21,839
20220621,193000,30438.55,30454.48,30424.88,30437.08,937
20220621,193500,30436.74,30468.10,30436.74,30456.38,818
20220621,194000,30456.10,30468.08,30438.21,30468.01,803
20220621,194500,30468.38,30470.55,30442.28,30458.68,711
20220621,195000,30459.08,30486.02,30449.38,30481.02,688
20220621,195500,30482.02,30502.71,30473.28,30501.55,714
